Step,AliveRuns,AvgCommitters,AvgContributors
1063,7802,7.35,6.36
1064,7802,7.36,6.36
1065,7802,7.36,6.37
1066,7802,7.37,6.38
1067,7802,7.37,6.38
1068,7802,7.38,6.39
1069,7802,7.38,6.40
1070,7802,7.38,6.40
1071,7802,7.39,6.41
1072,7802,7.39,6.41
1073,7802,7.40,6.42
1074,7801,7.40,6.42
1075,7801,7.41,6.43
1076,7801,7.41,6.44
1077,7801,7.41,6.44
1078,7801,7.42,6.45
1079,7801,7.42,6.45
1080,7801,7.43,6.46
1081,7801,7.43,6.47
1082,7801,7.43,6.47
1083,7801,7.44,6.48
1084,7801,7.44,6.49
1085,7801,7.44,6.49
1086,7801,7.45,6.50
1087,7801,7.45,6.50
1088,7801,7.46,6.51
1089,7801,7.46,6.51
1090,7801,7.47,6.52
1091,7801,7.47,6.53
1092,7801,7.48,6.53
1093,7801,7.48,6.54
1094,7801,7.48,6.54
1095,7801,7.49,6.55
1096,7801,7.49,6.55
1097,7801,7.50,6.56
1098,7801,7.50,6.57
1099,7801,7.51,6.57
1100,7801,7.51,6.57
1101,7801,7.52,6.58
1102,7801,7.52,6.58
1103,7801,7.53,6.59
1104,7801,7.53,6.60
1105,7801,7.54,6.60
1106,7801,7.54,6.61
1107,7801,7.55,6.61
1108,7801,7.55,6.62
1109,7801,7.55,6.63
1110,7801,7.56,6.63
1111,7801,7.56,6.64
1112,7801,7.57,6.65
1113,7801,7.57,6.65
1114,7801,7.58,6.66
1115,7801,7.58,6.66
1116,7801,7.59,6.67
1117,7801,7.59,6.67
1118,7801,7.60,6.68
1119,7801,7.60,6.68
1120,7801,7.61,6.69
1121,7801,7.61,6.69
1122,7801,7.62,6.70
1123,7801,7.62,6.70
1124,7801,7.63,6.71
1125,7801,7.63,6.71
1126,7801,7.63,6.72
1127,7800,7.64,6.73
1128,7800,7.64,6.73
1129,7800,7.65,6.74
1130,7800,7.65,6.75
1131,7800,7.65,6.75
1132,7800,7.66,6.75
1133,7800,7.66,6.76
1134,7799,7.67,6.77
1135,7799,7.67,6.77
1136,7799,7.67,6.78
1137,7799,7.68,6.78
1138,7799,7.69,6.78
1139,7799,7.69,6.79
1140,7799,7.69,6.80
1141,7799,7.70,6.80
1142,7799,7.70,6.80
1143,7799,7.70,6.81
1144,7799,7.71,6.81
1145,7799,7.72,6.82
1146,7799,7.72,6.82
1147,7799,7.72,6.83
1148,7799,7.73,6.84
1149,7799,7.73,6.84
1150,7799,7.74,6.85
1151,7799,7.74,6.85
1152,7799,7.75,6.86
1153,7799,7.75,6.87
1154,7799,7.76,6.87
1155,7799,7.76,6.88
1156,7799,7.77,6.88
1157,7799,7.77,6.89
1158,7799,7.77,6.89
1159,7799,7.78,6.90
1160,7799,7.78,6.90
1161,7799,7.79,6.91
1162,7799,7.79,6.92
1163,7799,7.80,6.92
1164,7799,7.80,6.93
1165,7799,7.81,6.93
1166,7799,7.81,6.94
1167,7799,7.82,6.94
1168,7799,7.82,6.95
1169,7799,7.82,6.95
1170,7799,7.83,6.96
1171,7799,7.84,6.96
1172,7799,7.84,6.96
1173,7799,7.84,6.97
1174,7799,7.85,6.97
1175,7799,7.85,6.98
1176,7799,7.86,6.99
1177,7799,7.86,6.99
1178,7799,7.87,7.00
1179,7799,7.87,7.00
1180,7799,7.88,7.01
1181,7798,7.88,7.01
1182,7798,7.89,7.02
1183,7798,7.89,7.02
1184,7798,7.90,7.03
1185,7798,7.90,7.03
1186,7797,7.90,7.04
1187,7797,7.91,7.05
1188,7797,7.91,7.05
1189,7797,7.92,7.05
1190,7797,7.92,7.06
1191,7797,7.93,7.07
1192,7797,7.93,7.07
1193,7797,7.93,7.08
1194,7797,7.94,7.09
1195,7797,7.94,7.09
1196,7797,7.95,7.10
1197,7797,7.95,7.10
1198,7797,7.96,7.11
1199,7797,7.96,7.11
1200,7797,7.96,7.12
1201,7797,7.97,7.12
1202,7797,7.97,7.13
1203,7797,7.97,7.14
1204,7797,7.98,7.14
1205,7797,7.98,7.15
1206,7797,7.99,7.15
1207,7797,7.99,7.16
1208,7797,8.00,7.16
1209,7797,8.00,7.17
1210,7797,8.01,7.17
1211,7797,8.01,7.18
1212,7797,8.01,7.19
1213,7797,8.02,7.19
1214,7797,8.02,7.19
1215,7797,8.03,7.20
1216,7797,8.03,7.20
1217,7797,8.04,7.21
1218,7797,8.04,7.21
1219,7797,8.05,7.22
1220,7797,8.05,7.22
1221,7797,8.06,7.23
1222,7797,8.06,7.24
1223,7797,8.07,7.24
1224,7797,8.07,7.25
1225,7797,8.07,7.25
1226,7797,8.08,7.26
1227,7797,8.08,7.26
1228,7797,8.08,7.27
1229,7797,8.09,7.27
1230,7797,8.09,7.28
1231,7797,8.10,7.28
1232,7797,8.10,7.29
1233,7797,8.11,7.30
1234,7797,8.11,7.30
1235,7797,8.11,7.31
1236,7797,8.12,7.31
1237,7797,8.12,7.32
1238,7797,8.13,7.32
1239,7797,8.13,7.33
1240,7797,8.14,7.33
1241,7797,8.14,7.34
1242,7797,8.14,7.34
1243,7797,8.15,7.35
1244,7797,8.15,7.36
1245,7797,8.16,7.36
1246,7797,8.16,7.37
1247,7797,8.16,7.37
1248,7797,8.17,7.38
1249,7797,8.17,7.38
1250,7797,8.18,7.39
1251,7797,8.18,7.39
1252,7797,8.19,7.40
1253,7797,8.19,7.40
1254,7797,8.20,7.41
1255,7797,8.20,7.41
1256,7797,8.20,7.42
1257,7797,8.21,7.42
1258,7797,8.21,7.43
1259,7797,8.21,7.44
1260,7797,8.22,7.44
1261,7797,8.22,7.45
1262,7797,8.23,7.46
1263,7797,8.23,7.46
1264,7797,8.24,7.47
1265,7797,8.24,7.47
1266,7797,8.24,7.48
1267,7797,8.25,7.49
1268,7797,8.25,7.49
1269,7797,8.25,7.50
1270,7797,8.26,7.50
1271,7797,8.26,7.51
1272,7797,8.27,7.51
1273,7797,8.27,7.52
1274,7797,8.28,7.53
1275,7797,8.28,7.53
1276,7797,8.29,7.54
1277,7797,8.29,7.54
1278,7797,8.30,7.55
1279,7797,8.30,7.55
1280,7797,8.31,7.56
1281,7797,8.31,7.56
1282,7797,8.32,7.57
1283,7797,8.32,7.57
1284,7797,8.33,7.58
1285,7797,8.33,7.59
1286,7797,8.33,7.59
1287,7797,8.34,7.60
1288,7797,8.34,7.60
1289,7797,8.35,7.61
1290,7797,8.35,7.61
1291,7797,8.36,7.62
1292,7797,8.36,7.63
1293,7797,8.37,7.63
1294,7797,8.37,7.64
1295,7797,8.38,7.64
1296,7797,8.38,7.65
1297,7797,8.39,7.65
1298,7797,8.39,7.66
1299,7797,8.40,7.66
1300,7797,8.40,7.66
1301,7797,8.41,7.67
1302,7797,8.41,7.67
1303,7797,8.42,7.68
1304,7797,8.42,7.68
1305,7797,8.43,7.68
1306,7797,8.43,7.69
1307,7797,8.44,7.69
1308,7797,8.44,7.70
1309,7797,8.45,7.71
1310,7797,8.45,7.71
1311,7797,8.46,7.72
1312,7797,8.46,7.72
1313,7797,8.47,7.73
1314,7797,8.47,7.74
1315,7797,8.47,7.74
1316,7797,8.48,7.75
1317,7797,8.48,7.75
1318,7797,8.49,7.76
1319,7797,8.49,7.76
1320,7797,8.50,7.77
1321,7797,8.50,7.78
1322,7797,8.50,7.78
1323,7797,8.51,7.79
1324,7797,8.51,7.80
1325,7797,8.52,7.80
1326,7797,8.52,7.81
1327,7797,8.53,7.81
1328,7797,8.53,7.82
1329,7797,8.53,7.83
1330,7797,8.54,7.83
1331,7797,8.54,7.84
1332,7797,8.55,7.84
1333,7797,8.55,7.84
1334,7797,8.56,7.85
1335,7797,8.56,7.86
1336,7797,8.56,7.86
1337,7797,8.57,7.87
1338,7797,8.57,7.88
1339,7797,8.57,7.88
1340,7797,8.58,7.89
1341,7797,8.58,7.89
1342,7797,8.59,7.90
1343,7797,8.59,7.91
1344,7797,8.60,7.91
1345,7797,8.60,7.92
1346,7797,8.60,7.92
1347,7797,8.61,7.93
1348,7797,8.61,7.94
1349,7797,8.62,7.94
1350,7797,8.62,7.95
1351,7797,8.63,7.95
1352,7797,8.63,7.96
1353,7797,8.64,7.96
1354,7797,8.64,7.97
1355,7797,8.65,7.97
1356,7797,8.65,7.98
1357,7797,8.66,7.98
1358,7797,8.66,7.99
1359,7797,8.67,7.99
1360,7797,8.67,8.00
1361,7797,8.67,8.01
1362,7797,8.68,8.01
1363,7797,8.68,8.02
1364,7797,8.69,8.02
1365,7797,8.69,8.03
1366,7797,8.70,8.03
1367,7797,8.70,8.04
1368,7797,8.71,8.04
1369,7797,8.71,8.05
1370,7797,8.72,8.05
1371,7797,8.72,8.06
1372,7797,8.73,8.06
1373,7797,8.73,8.07
1374,7797,8.74,8.07
1375,7797,8.74,8.08
1376,7797,8.74,8.09
1377,7797,8.75,8.09
1378,7797,8.75,8.10
1379,7797,8.76,8.11
1380,7797,8.76,8.11
1381,7797,8.77,8.12
1382,7797,8.77,8.12
1383,7797,8.77,8.13
1384,7797,8.78,8.13
1385,7797,8.78,8.14
1386,7797,8.79,8.14
1387,7797,8.79,8.15
1388,7797,8.80,8.16
1389,7797,8.80,8.16
1390,7797,8.81,8.17
1391,7797,8.81,8.17
1392,7797,8.82,8.18
1393,7796,8.82,8.18
1394,7796,8.83,8.18
1395,7796,8.83,8.19
1396,7796,8.84,8.20
1397,7796,8.84,8.21
1398,7796,8.85,8.21
1399,7796,8.85,8.22
1400,7796,8.86,8.22
1401,7796,8.86,8.23
1402,7796,8.86,8.23
1403,7796,8.87,8.24
1404,7796,8.87,8.24
1405,7796,8.88,8.25
1406,7796,8.88,8.25
1407,7796,8.89,8.26
1408,7796,8.89,8.26
1409,7796,8.90,8.27
1410,7796,8.90,8.28
1411,7796,8.90,8.28
1412,7796,8.91,8.29
1413,7796,8.91,8.30
1414,7796,8.92,8.30
1415,7796,8.92,8.30
1416,7796,8.93,8.31
1417,7796,8.93,8.32
1418,7796,8.94,8.32
1419,7796,8.94,8.33
1420,7796,8.95,8.34
1421,7796,8.95,8.34
1422,7796,8.95,8.34
1423,7796,8.96,8.35
1424,7796,8.96,8.36
1425,7796,8.97,8.36
1426,7796,8.97,8.36
1427,7796,8.98,8.37
1428,7796,8.98,8.38
1429,7796,8.98,8.39
1430,7796,8.99,8.39
1431,7796,8.99,8.40
1432,7796,9.00,8.40
1433,7796,9.01,8.41
1434,7796,9.01,8.42
1435,7796,9.01,8.42
1436,7796,9.02,8.43
1437,7796,9.02,8.43
1438,7796,9.03,8.44
1439,7796,9.03,8.45
1440,7796,9.03,8.45
1441,7796,9.04,8.46
1442,7796,9.04,8.46
1443,7796,9.05,8.47
1444,7796,9.05,8.48
1445,7796,9.06,8.48
1446,7796,9.06,8.48
1447,7796,9.07,8.49
1448,7796,9.07,8.50
1449,7796,9.08,8.50
1450,7796,9.08,8.51
1451,7796,9.09,8.51
1452,7796,9.09,8.51
1453,7796,9.09,8.52
1454,7796,9.10,8.52
1455,7796,9.10,8.53
1456,7796,9.11,8.54
1457,7796,9.11,8.54
1458,7796,9.12,8.55
1459,7796,9.12,8.55
1460,7796,9.13,8.55
1461,7796,9.13,8.56
1462,7796,9.14,8.57
1463,7796,9.14,8.57
1464,7796,9.15,8.57
1465,7796,9.15,8.58
1466,7796,9.15,8.58
1467,7796,9.16,8.59
1468,7796,9.16,8.60
1469,7796,9.17,8.60
1470,7796,9.17,8.61
1471,7796,9.18,8.61
1472,7796,9.18,8.62
1473,7796,9.19,8.62
1474,7796,9.19,8.63
1475,7796,9.20,8.63
1476,7796,9.20,8.63
1477,7796,9.20,8.64
1478,7796,9.21,8.65
1479,7796,9.21,8.65
1480,7796,9.22,8.66
1481,7796,9.22,8.66
1482,7796,9.22,8.67
1483,7796,9.23,8.67
1484,7796,9.23,8.68
1485,7796,9.24,8.68
1486,7796,9.24,8.69
1487,7796,9.25,8.70
1488,7796,9.25,8.70
1489,7796,9.25,8.71
1490,7796,9.26,8.72
1491,7796,9.26,8.72
1492,7796,9.27,8.73
1493,7796,9.27,8.73
1494,7796,9.27,8.74
1495,7796,9.28,8.74
1496,7796,9.29,8.75
1497,7796,9.29,8.75
1498,7796,9.29,8.76
1499,7796,9.30,8.76
1500,7796,9.30,8.76
1501,7796,9.31,8.77
1502,7796,9.31,8.78
1503,7796,9.32,8.79
1504,7796,9.32,8.79
1505,7796,9.32,8.80
1506,7796,9.33,8.80
1507,7796,9.33,8.81
1508,7796,9.34,8.81
1509,7796,9.34,8.82
1510,7796,9.35,8.83
1511,7796,9.35,8.83
1512,7796,9.35,8.84
1513,7796,9.36,8.85
1514,7796,9.36,8.85
1515,7796,9.37,8.86
1516,7796,9.37,8.86
1517,7796,9.37,8.87
1518,7796,9.38,8.87
1519,7796,9.39,8.88
1520,7796,9.39,8.88
1521,7796,9.39,8.89
1522,7796,9.40,8.89
1523,7796,9.40,8.90
1524,7796,9.41,8.90
1525,7796,9.41,8.91
1526,7796,9.42,8.91
1527,7796,9.42,8.92
1528,7796,9.43,8.92
1529,7796,9.43,8.93
1530,7796,9.44,8.93
1531,7796,9.44,8.94
1532,7796,9.45,8.95
1533,7796,9.45,8.95
1534,7796,9.46,8.96
1535,7796,9.46,8.96
1536,7796,9.47,8.97
1537,7796,9.47,8.97
1538,7796,9.48,8.98
1539,7796,9.48,8.98
1540,7796,9.49,8.99
1541,7796,9.49,8.99
1542,7796,9.49,9.00
1543,7796,9.50,9.01
1544,7796,9.50,9.01
1545,7796,9.51,9.02
1546,7796,9.51,9.02
1547,7796,9.51,9.03
1548,7796,9.52,9.03
1549,7796,9.52,9.04
1550,7796,9.53,9.05
1551,7796,9.53,9.05
1552,7796,9.53,9.06
1553,7796,9.54,9.06
1554,7796,9.54,9.07
1555,7796,9.55,9.08
1556,7796,9.55,9.08
1557,7796,9.55,9.09
1558,7796,9.56,9.09
1559,7796,9.57,9.09
1560,7796,9.57,9.10
1561,7796,9.57,9.11
1562,7796,9.58,9.11
1563,7796,9.58,9.12
1564,7796,9.59,9.13
1565,7796,9.59,9.13
1566,7796,9.60,9.14
1567,7796,9.60,9.14
1568,7796,9.61,9.14
1569,7796,9.61,9.15
1570,7796,9.62,9.15
1571,7796,9.62,9.16
1572,7796,9.63,9.16
1573,7796,9.63,9.17
1574,7796,9.63,9.17
1575,7796,9.64,9.18
1576,7796,9.64,9.18
1577,7796,9.65,9.19
1578,7796,9.65,9.20
1579,7796,9.66,9.20
1580,7796,9.66,9.21
1581,7796,9.67,9.21
1582,7796,9.67,9.22
1583,7796,9.68,9.22
1584,7796,9.68,9.23
1585,7796,9.68,9.23
1586,7796,9.69,9.24
1587,7796,9.69,9.24
1588,7796,9.70,9.25
1589,7796,9.70,9.26
1590,7796,9.71,9.26
1591,7796,9.71,9.27
1592,7796,9.72,9.27
1593,7796,9.72,9.27
1594,7796,9.73,9.28
1595,7796,9.73,9.28
1596,7796,9.73,9.29
1597,7796,9.74,9.30
1598,7796,9.74,9.30
1599,7796,9.75,9.31
1600,7796,9.75,9.31
1601,7796,9.75,9.32
1602,7796,9.76,9.32
1603,7796,9.76,9.33
1604,7796,9.77,9.33
1605,7796,9.77,9.34
1606,7796,9.78,9.34
1607,7796,9.78,9.35
1608,7796,9.79,9.36
1609,7796,9.79,9.36
1610,7796,9.80,9.37
1611,7796,9.80,9.37
1612,7796,9.81,9.38
1613,7796,9.81,9.38
1614,7796,9.81,9.39
1615,7796,9.82,9.39
1616,7796,9.82,9.40
1617,7796,9.83,9.41
1618,7796,9.83,9.41
1619,7796,9.84,9.42
1620,7796,9.84,9.42
1621,7796,9.85,9.43
1622,7796,9.85,9.44
1623,7796,9.86,9.44
1624,7796,9.86,9.44
1625,7796,9.87,9.45
1626,7796,9.87,9.45
1627,7796,9.87,9.46
1628,7796,9.88,9.47
1629,7796,9.88,9.47
1630,7796,9.89,9.48
1631,7796,9.89,9.48
1632,7796,9.90,9.49
1633,7796,9.90,9.49
1634,7796,9.90,9.50
1635,7796,9.91,9.50
1636,7796,9.91,9.51
1637,7796,9.92,9.52
1638,7796,9.92,9.52
1639,7796,9.93,9.53
1640,7796,9.93,9.54
1641,7796,9.93,9.54
1642,7796,9.94,9.55
1643,7796,9.94,9.55
1644,7796,9.95,9.56
1645,7796,9.95,9.56
1646,7796,9.95,9.57
1647,7796,9.96,9.57
1648,7796,9.96,9.58
1649,7796,9.97,9.58
1650,7796,9.97,9.59
1651,7796,9.98,9.60
1652,7796,9.98,9.60
1653,7796,9.99,9.61
1654,7796,9.99,9.62
1655,7796,9.99,9.62
1656,7796,10.00,9.63
1657,7796,10.00,9.64
1658,7796,10.01,9.64
1659,7796,10.01,9.65
1660,7796,10.02,9.65
1661,7796,10.02,9.66
1662,7796,10.03,9.66
1663,7796,10.03,9.67
1664,7796,10.04,9.67
1665,7796,10.04,9.68
1666,7796,10.05,9.68
1667,7796,10.05,9.69
1668,7796,10.05,9.69
1669,7796,10.06,9.70
1670,7796,10.06,9.70
1671,7796,10.07,9.71
1672,7796,10.07,9.71
1673,7796,10.08,9.72
1674,7796,10.08,9.73
1675,7796,10.09,9.73
1676,7796,10.09,9.74
1677,7796,10.09,9.74
1678,7796,10.10,9.75
1679,7796,10.11,9.75
1680,7796,10.11,9.75
1681,7796,10.11,9.76
1682,7796,10.12,9.76
1683,7796,10.12,9.77
1684,7796,10.13,9.78
1685,7796,10.13,9.78
1686,7796,10.14,9.78
1687,7796,10.14,9.79
1688,7796,10.15,9.79
1689,7796,10.15,9.80
1690,7796,10.16,9.80
1691,7796,10.16,9.81
1692,7796,10.17,9.81
1693,7796,10.17,9.82
1694,7796,10.18,9.83
1695,7796,10.18,9.83
1696,7796,10.18,9.84
1697,7796,10.19,9.84
1698,7796,10.19,9.85
1699,7796,10.20,9.85
1700,7796,10.20,9.86
1701,7796,10.21,9.86
1702,7796,10.21,9.87
1703,7796,10.22,9.87
1704,7796,10.22,9.87
1705,7796,10.23,9.88
1706,7796,10.23,9.89
1707,7796,10.23,9.89
1708,7796,10.24,9.90
1709,7796,10.24,9.91
1710,7796,10.25,9.91
1711,7796,10.25,9.92
1712,7796,10.26,9.92
1713,7796,10.26,9.93
1714,7796,10.26,9.93
1715,7796,10.27,9.94
1716,7796,10.27,9.94
1717,7796,10.28,9.95
1718,7796,10.28,9.96
1719,7796,10.28,9.96
1720,7796,10.29,9.97
1721,7796,10.29,9.97
1722,7796,10.30,9.98
1723,7796,10.30,9.99
1724,7796,10.30,9.99
1725,7796,10.31,10.00
1726,7796,10.31,10.00
1727,7796,10.32,10.01
1728,7796,10.32,10.01
1729,7796,10.33,10.02
1730,7796,10.33,10.02
1731,7796,10.34,10.03
1732,7796,10.34,10.03
1733,7796,10.34,10.04
1734,7796,10.35,10.05
1735,7796,10.35,10.05
1736,7796,10.36,10.06
1737,7796,10.36,10.06
1738,7796,10.36,10.07
1739,7796,10.37,10.07
1740,7796,10.37,10.08
1741,7796,10.38,10.08
1742,7796,10.38,10.09
1743,7796,10.39,10.10
1744,7796,10.39,10.10
1745,7796,10.40,10.11
1746,7796,10.40,10.11
1747,7796,10.41,10.12
1748,7796,10.41,10.12
1749,7796,10.42,10.12
1750,7796,10.42,10.13
1751,7796,10.43,10.13
1752,7796,10.43,10.13
1753,7796,10.44,10.14
1754,7796,10.44,10.14
1755,7796,10.44,10.15
1756,7796,10.45,10.15
1757,7796,10.45,10.16
1758,7796,10.46,10.16
1759,7796,10.46,10.17
1760,7796,10.46,10.18
1761,7796,10.47,10.18
1762,7796,10.47,10.19
1763,7796,10.47,10.19
1764,7796,10.48,10.20
1765,7796,10.48,10.21
1766,7796,10.49,10.21
1767,7796,10.49,10.22
1768,7796,10.49,10.22
1769,7796,10.50,10.23
1770,7796,10.50,10.23
1771,7796,10.51,10.24
1772,7796,10.51,10.25
1773,7796,10.51,10.25
1774,7796,10.52,10.26
1775,7796,10.52,10.27
1776,7796,10.53,10.27
1777,7796,10.53,10.28
1778,7796,10.54,10.29
1779,7796,10.54,10.29
1780,7796,10.54,10.30
1781,7796,10.55,10.30
1782,7796,10.55,10.31
1783,7796,10.56,10.32
1784,7796,10.56,10.32
1785,7796,10.57,10.33
1786,7796,10.57,10.33
1787,7796,10.58,10.34
1788,7796,10.58,10.34
1789,7796,10.59,10.34
1790,7796,10.59,10.35
1791,7796,10.59,10.36
1792,7796,10.60,10.36
1793,7796,10.60,10.37
1794,7796,10.61,10.37
1795,7796,10.61,10.38
1796,7796,10.62,10.38
1797,7796,10.62,10.39
1798,7796,10.63,10.39
1799,7796,10.63,10.40
1800,7796,10.63,10.40
1801,7796,10.64,10.41
1802,7796,10.64,10.41
1803,7796,10.65,10.42
1804,7796,10.65,10.42
1805,7796,10.66,10.43
1806,7796,10.66,10.44
1807,7796,10.67,10.44
1808,7796,10.67,10.45
1809,7796,10.68,10.45
1810,7796,10.68,10.46
1811,7796,10.68,10.47
1812,7796,10.69,10.47
1813,7796,10.69,10.48
1814,7796,10.70,10.48
1815,7796,10.70,10.49
1816,7796,10.71,10.49
1817,7796,10.71,10.50
1818,7796,10.72,10.50
1819,7796,10.72,10.51
1820,7796,10.73,10.51
1821,7796,10.73,10.52
1822,7796,10.74,10.52
1823,7796,10.74,10.53
1824,7796,10.75,10.54
1825,7796,10.75,10.54
